App name,No.,Time,Source,Destination,Protocol,Length,Info
Google Fi,1,0,172.30.1.1,172.30.1.250,DNS,124,Standard query 0xf0c8 A connectivitycheck.gstatic.com
Google Fi,2,0.033449,172.30.1.1,172.30.1.250,DNS,140,Standard query response 0xf0c8 A connectivitycheck.gstatic.com A 142.250.65.227
WhatsApp,3,0.14134,172.30.1.1,172.30.1.250,DNS,108,Standard query 0x6a84 A g.whatsapp.net
WhatsApp,4,0.147929,172.30.1.1,172.30.1.250,DNS,160,Standard query response 0x6a84 A g.whatsapp.net CNAME chat.cdn.whatsapp.net A 157.240.245.61
WhatsApp,5,0.150635,172.30.1.1,172.30.1.250,TCP,108,55120  >  5222 [SYN] Seq=0 Win=65535 Len=0 MSS=9960 SACK_PERM=1 TSval=1865106856 TSecr=0 WS=256
WhatsApp,6,0.157599,172.30.1.250,172.30.1.1,TCP,96,"5222  >  55120 [SYN, ACK] Seq=0 Ack=1 Win=2048 Len=0 MSS=9960 WS=256"
WhatsApp,7,0.157739,172.30.1.1,172.30.1.250,TCP,88,55120  >  5222 [ACK] Seq=1 Ack=1 Win=65536 Len=0
WhatsApp,8,0.161233,172.30.1.1,172.30.1.250,TCP,92,"55120  >  5222 [PSH, ACK] Seq=1 Ack=1 Win=65536 Len=4 [TCP segment of a reassembled PDU]"
WhatsApp,9,0.161429,172.30.1.250,172.30.1.1,TCP,88,5222  >  55120 [ACK] Seq=1 Ack=5 Win=524032 Len=0
WhatsApp,10,0.161527,172.30.1.1,172.30.1.250,TCP,100,"55120  >  5222 [PSH, ACK] Seq=5 Ack=1 Win=65536 Len=11 [TCP segment of a reassembled PDU]"
WhatsApp,11,0.161622,172.30.1.250,172.30.1.1,TCP,88,5222  >  55120 [ACK] Seq=1 Ack=16 Win=524032 Len=0
WhatsApp,12,0.234329,172.30.1.1,172.30.1.250,TCP,92,"55120  >  5222 [PSH, ACK] Seq=16 Ack=1 Win=65536 Len=3 [TCP segment of a reassembled PDU]"
WhatsApp,13,0.234549,172.30.1.250,172.30.1.1,TCP,88,5222  >  55120 [ACK] Seq=1 Ack=19 Win=524032 Len=0
WhatsApp,14,0.234661,172.30.1.1,172.30.1.250,TCP,352,"55120  >  5222 [PSH, ACK] Seq=19 Ack=1 Win=65536 Len=265 [TCP segment of a reassembled PDU]"
WhatsApp,15,0.23476,172.30.1.250,172.30.1.1,TCP,88,5222  >  55120 [ACK] Seq=1 Ack=284 Win=523776 Len=0
WhatsApp,16,0.269107,172.30.1.250,172.30.1.1,TCP,200,"5222  >  55120 [PSH, ACK] Seq=1 Ack=284 Win=524288 Len=114 [TCP segment of a reassembled PDU]"
WhatsApp,17,0.26929,172.30.1.1,172.30.1.250,TCP,88,55120  >  5222 [ACK] Seq=284 Ack=115 Win=65536 Len=0
WhatsApp,18,0.280986,172.30.1.1,172.30.1.250,TCP,92,"55120  >  5222 [PSH, ACK] Seq=284 Ack=115 Win=65536 Len=3 [TCP segment of a reassembled PDU]"
WhatsApp,19,0.281296,172.30.1.250,172.30.1.1,TCP,88,5222  >  55120 [ACK] Seq=115 Ack=287 Win=524032 Len=0
WhatsApp,20,0.281426,172.30.1.1,172.30.1.250,TCP,328,"55120  >  5222 [PSH, ACK] Seq=287 Ack=115 Win=65536 Len=241 [TCP segment of a reassembled PDU]"
WhatsApp,21,0.281475,172.30.1.250,172.30.1.1,TCP,88,5222  >  55120 [ACK] Seq=115 Ack=528 Win=524032 Len=0
Messenger,22,0.302918,172.30.1.1,172.30.1.250,TCP,108,42524  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=9960 SACK_PERM=1 TSval=3008273249 TSecr=0 WS=256
Messenger,23,0.315134,172.30.1.250,172.30.1.1,TCP,96,"443  >  42524 [SYN, ACK] Seq=0 Ack=1 Win=2048 Len=0 MSS=9960 WS=256"
Messenger,24,0.3155,172.30.1.1,172.30.1.250,TCP,88,42524  >  443 [ACK] Seq=1 Ack=1 Win=65536 Len=0
Messenger,25,0.327979,172.30.1.1,172.30.1.250,TLSv1.3,488,Client Hello
Messenger,26,0.328296,172.30.1.250,172.30.1.1,TCP,88,443  >  42524 [ACK] Seq=1 Ack=400 Win=523776 Len=0
Messenger,27,0.330044,172.30.1.1,172.30.1.250,TLSv1.3,496,"Change Cipher Spec, Application Data"
Messenger,28,0.330129,172.30.1.250,172.30.1.1,TCP,88,443  >  42524 [ACK] Seq=1 Ack=808 Win=523264 Len=0
Messenger,29,0.331644,172.30.1.1,172.30.1.250,DNS,116,Standard query 0xb8bd A edge-mqtt.facebook.com
Messenger,30,0.339851,172.30.1.1,172.30.1.250,DNS,168,Standard query response 0xb8bd A edge-mqtt.facebook.com CNAME mqtt.c10r.facebook.com A 157.240.245.17
Messenger,31,0.34125,172.30.1.250,172.30.1.1,TLSv1.3,304,"Server Hello, Change Cipher Spec, Application Data"
Messenger,32,0.341367,172.30.1.1,172.30.1.250,TCP,88,42524  >  443 [ACK] Seq=808 Ack=217 Win=66816 Len=0
Messenger,33,0.343975,172.30.1.250,172.30.1.1,TLSv1.3,204,"Application Data, Application Data"
Messenger,34,0.344031,172.30.1.1,172.30.1.250,TCP,88,42524  >  443 [ACK] Seq=808 Ack=335 Win=66816 Len=0
Messenger,35,0.344273,172.30.1.1,172.30.1.250,TLSv1.3,172,"Application Data, Application Data"
Messenger,36,0.344325,172.30.1.250,172.30.1.1,TCP,88,443  >  42524 [ACK] Seq=335 Ack=892 Win=524032 Len=0
Messenger,37,0.348685,172.30.1.1,172.30.1.250,TLSv1.3,120,Application Data
Messenger,38,0.348838,172.30.1.250,172.30.1.1,TCP,88,443  >  42524 [ACK] Seq=335 Ack=923 Win=524032 Len=0
Messenger,39,0.356043,172.30.1.250,172.30.1.1,TLSv1.3,268,Application Data
Messenger,40,0.356106,172.30.1.1,172.30.1.250,TCP,88,42524  >  443 [ACK] Seq=923 Ack=514 Win=67840 Len=0
WhatsApp,41,0.37813,172.30.1.250,172.30.1.1,TCP,328,"5222  >  55120 [PSH, ACK] Seq=115 Ack=528 Win=524288 Len=241 [TCP segment of a reassembled PDU]"
WhatsApp,42,0.378241,172.30.1.1,172.30.1.250,TCP,88,55120  >  5222 [ACK] Seq=528 Ack=356 Win=66816 Len=0
Messenger,43,0.384263,172.30.1.250,172.30.1.1,TLSv1.3,168,Application Data
Messenger,44,0.384425,172.30.1.1,172.30.1.250,TCP,88,42524  >  443 [ACK] Seq=923 Ack=596 Win=67840 Len=0
WhatsApp,45,0.428291,172.30.1.250,172.30.1.1,TCP,124,"5222  >  55120 [PSH, ACK] Seq=356 Ack=528 Win=524288 Len=37 [TCP segment of a reassembled PDU]"
WhatsApp,46,0.428388,172.30.1.1,172.30.1.250,TCP,88,55120  >  5222 [ACK] Seq=528 Ack=393 Win=66816 Len=0
Messenger,47,0.453097,172.30.1.1,172.30.1.250,TLSv1.3,308,Application Data
Messenger,48,0.453282,172.30.1.250,172.30.1.1,TCP,88,443  >  42524 [ACK] Seq=596 Ack=1145 Win=524032 Len=0
Messenger,49,0.454021,172.30.1.1,172.30.1.250,TLSv1.3,344,Application Data
Messenger,50,0.454204,172.30.1.250,172.30.1.1,TCP,88,443  >  42524 [ACK] Seq=596 Ack=1403 Win=523776 Len=0
Messenger,51,0.463414,172.30.1.1,172.30.1.250,TLSv1.3,348,Application Data
Messenger,52,0.46353,172.30.1.250,172.30.1.1,TCP,88,443  >  42524 [ACK] Seq=596 Ack=1664 Win=523776 Len=0
Messenger,53,0.464151,172.30.1.1,172.30.1.250,TLSv1.3,140,Application Data
Messenger,54,0.464213,172.30.1.250,172.30.1.1,TCP,88,443  >  42524 [ACK] Seq=596 Ack=1716 Win=523776 Len=0
Messenger,55,0.477715,172.30.1.1,172.30.1.250,TLSv1.3,320,Application Data
Messenger,56,0.477926,172.30.1.250,172.30.1.1,TCP,88,443  >  42524 [ACK] Seq=596 Ack=1949 Win=524032 Len=0
Messenger,57,0.493819,172.30.1.1,172.30.1.250,TLSv1.3,444,Application Data
Messenger,58,0.494044,172.30.1.250,172.30.1.1,TCP,88,443  >  42524 [ACK] Seq=596 Ack=2307 Win=523520 Len=0
Messenger,59,0.500153,172.30.1.250,172.30.1.1,TLSv1.3,156,"Application Data, Application Data"
Messenger,60,0.500263,172.30.1.1,172.30.1.250,TCP,88,42524  >  443 [ACK] Seq=2307 Ack=666 Win=67840 Len=0
Messenger,61,0.510435,172.30.1.250,172.30.1.1,TLSv1.3,156,"Application Data, Application Data"
Messenger,62,0.510555,172.30.1.1,172.30.1.250,TCP,88,42524  >  443 [ACK] Seq=2307 Ack=736 Win=67840 Len=0
Messenger,63,0.524133,172.30.1.250,172.30.1.1,TLSv1.3,124,Application Data
Messenger,64,0.524239,172.30.1.1,172.30.1.250,TCP,88,42524  >  443 [ACK] Seq=2307 Ack=771 Win=67840 Len=0
Messenger,65,0.527446,172.30.1.250,172.30.1.1,TLSv1.3,188,Application Data
Messenger,66,0.527503,172.30.1.1,172.30.1.250,TCP,88,42524  >  443 [ACK] Seq=2307 Ack=873 Win=67840 Len=0
Messenger,67,0.540327,172.30.1.250,172.30.1.1,TLSv1.3,124,Application Data
Messenger,68,0.540469,172.30.1.1,172.30.1.250,TCP,88,42524  >  443 [ACK] Seq=2307 Ack=908 Win=67840 Len=0
Messenger,69,0.572908,172.30.1.1,172.30.1.250,TLSv1.3,416,Application Data
Messenger,70,0.573098,172.30.1.250,172.30.1.1,TCP,88,443  >  42524 [ACK] Seq=908 Ack=2635 Win=523776 Len=0
Messenger,71,0.577827,172.30.1.1,172.30.1.250,TLSv1.3,312,Application Data
Messenger,72,0.577933,172.30.1.250,172.30.1.1,TCP,88,443  >  42524 [ACK] Seq=908 Ack=2860 Win=523520 Len=0
Messenger,73,0.620182,172.30.1.250,172.30.1.1,TLSv1.3,124,Application Data
Messenger,74,0.621591,172.30.1.1,172.30.1.250,TCP,88,42524  >  443 [ACK] Seq=2860 Ack=943 Win=67840 Len=0
Messenger,75,0.623453,172.30.1.250,172.30.1.1,TLSv1.3,124,Application Data
Messenger,76,0.626659,172.30.1.1,172.30.1.250,TCP,88,42524  >  443 [ACK] Seq=2860 Ack=978 Win=67840 Len=0
Messenger,77,0.630247,172.30.1.1,172.30.1.250,DNS,120,Standard query 0xf3a0 A chat-e2ee-mini.facebook.com
Messenger,78,0.637746,172.30.1.1,172.30.1.250,DNS,184,Standard query response 0xf3a0 A chat-e2ee-mini.facebook.com CNAME chat-e2ee-mini.c10r.facebook.com A 157.240.245.38
Messenger,79,0.6416,172.30.1.1,172.30.1.250,TCP,108,52758  >  5222 [SYN] Seq=0 Win=65535 Len=0 MSS=9960 SACK_PERM=1 TSval=3798231266 TSecr=0 WS=256
Messenger,80,0.649979,172.30.1.250,172.30.1.1,TCP,96,"5222  >  52758 [SYN, ACK] Seq=0 Ack=1 Win=2048 Len=0 MSS=9960 WS=256"
Messenger,81,0.650164,172.30.1.1,172.30.1.250,TCP,88,52758  >  5222 [ACK] Seq=1 Ack=1 Win=65536 Len=0
Messenger,82,0.651152,172.30.1.1,172.30.1.250,TCP,92,"52758  >  5222 [PSH, ACK] Seq=1 Ack=1 Win=65536 Len=4 [TCP segment of a reassembled PDU]"
Messenger,83,0.651325,172.30.1.1,172.30.1.250,TCP,96,"52758  >  5222 [PSH, ACK] Seq=5 Ack=1 Win=65536 Len=7 [TCP segment of a reassembled PDU]"
Messenger,84,0.651448,172.30.1.250,172.30.1.1,TCP,88,5222  >  52758 [ACK] Seq=1 Ack=12 Win=524032 Len=0
Messenger,85,0.651965,172.30.1.1,172.30.1.250,TCP,92,"52758  >  5222 [PSH, ACK] Seq=12 Ack=1 Win=65536 Len=4 [TCP segment of a reassembled PDU]"
Messenger,86,0.652079,172.30.1.250,172.30.1.1,TCP,88,5222  >  52758 [ACK] Seq=1 Ack=16 Win=524032 Len=0
Messenger,88,0.661129,172.30.1.1,172.30.1.250,TCP,1840,"52758  >  5222 [PSH, ACK] Seq=16 Ack=1 Win=65536 Len=1752 [TCP segment of a reassembled PDU]"
Messenger,89,0.661186,172.30.1.250,172.30.1.1,TLSv1.3,344,Application Data
Messenger,90,0.661356,172.30.1.250,172.30.1.1,TCP,88,5222  >  52758 [ACK] Seq=1 Ack=1768 Win=522496 Len=0
Messenger,91,0.66139,172.30.1.1,172.30.1.250,TCP,88,42524  >  443 [ACK] Seq=2860 Ack=1235 Win=68864 Len=0
Messenger,94,0.672075,172.30.1.250,172.30.1.1,TLSv1.3,316,Application Data
Messenger,95,0.672191,172.30.1.1,172.30.1.250,TCP,88,42524  >  443 [ACK] Seq=2860 Ack=1464 Win=69888 Len=0
Messenger,96,0.708332,172.30.1.250,172.30.1.1,TCP,144,"5222  >  52758 [PSH, ACK] Seq=1 Ack=1768 Win=524288 Len=57 [TCP segment of a reassembled PDU]"
Messenger,97,0.708588,172.30.1.1,172.30.1.250,TCP,88,52758  >  5222 [ACK] Seq=1768 Ack=58 Win=65536 Len=0
Messenger,98,0.716168,172.30.1.250,172.30.1.1,TCP,144,"5222  >  52758 [PSH, ACK] Seq=58 Ack=1768 Win=524288 Len=57 [TCP segment of a reassembled PDU]"
Messenger,99,0.716331,172.30.1.1,172.30.1.250,TCP,88,52758  >  5222 [ACK] Seq=1768 Ack=115 Win=65536 Len=0
Messenger,100,0.720544,172.30.1.1,172.30.1.250,TCP,132,"52758  >  5222 [PSH, ACK] Seq=1768 Ack=115 Win=65536 Len=44 [TCP segment of a reassembled PDU]"
Messenger,101,0.720702,172.30.1.250,172.30.1.1,TCP,88,5222  >  52758 [ACK] Seq=115 Ack=1812 Win=524032 Len=0
Messenger,102,0.748363,172.30.1.250,172.30.1.1,TLSv1.3,288,Application Data
Messenger,104,0.748591,172.30.1.1,172.30.1.250,TCP,88,42524  >  443 [ACK] Seq=2860 Ack=1666 Win=70912 Len=0
Messenger,110,0.840453,172.30.1.250,172.30.1.1,TCP,184,"5222  >  52758 [PSH, ACK] Seq=115 Ack=1812 Win=524288 Len=96 [TCP segment of a reassembled PDU]"
Messenger,111,0.840664,172.30.1.1,172.30.1.250,TCP,88,52758  >  5222 [ACK] Seq=1812 Ack=211 Win=65536 Len=0
Messenger,114,0.892335,172.30.1.250,172.30.1.1,TLSv1.3,312,Application Data
Messenger,115,0.892656,172.30.1.1,172.30.1.250,TCP,88,42524  >  443 [ACK] Seq=2860 Ack=1889 Win=72192 Len=0
Messenger,117,0.898224,172.30.1.250,172.30.1.1,TLSv1.3,424,Application Data
Messenger,118,0.898308,172.30.1.1,172.30.1.250,TCP,88,42524  >  443 [ACK] Seq=2860 Ack=2224 Win=73216 Len=0
Messenger,119,0.901782,172.30.1.250,172.30.1.1,TCP,124,"5222  >  52758 [PSH, ACK] Seq=211 Ack=1812 Win=524288 Len=37 [TCP segment of a reassembled PDU]"
Messenger,120,0.901881,172.30.1.1,172.30.1.250,TCP,88,52758  >  5222 [ACK] Seq=1812 Ack=248 Win=65536 Len=0
Google,127,2.356636,172.30.1.1,172.30.1.250,DNS,116,Standard query 0xc472 A geller-pa.googleapis.com
Google,128,2.368001,172.30.1.1,172.30.1.250,DNS,372,Standard query response 0xc472 A geller-pa.googleapis.com A 142.250.65.170 A 142.251.40.202 A 142.250.65.234 A 142.250.80.106 A 142.250.81.234 A 142.251.40.234 A 142.250.80.74 A 142.250.72.106 A 142.250.80.42 A 142.250.176.202 A 172.217.165.138 A 142.250.64.106 A 142.250.80.10 A 142.250.65.202 A 142.251.32.106 A 142.251.41.10
Google,129,2.383131,172.30.1.1,172.30.1.250,TCP,108,52680  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=9960 SACK_PERM=1 TSval=2420386920 TSecr=0 WS=256
Google,130,2.395413,172.30.1.250,172.30.1.1,TCP,96,"443  >  52680 [SYN, ACK] Seq=0 Ack=1 Win=2048 Len=0 MSS=9960 WS=256"
Google,131,2.395503,172.30.1.1,172.30.1.250,TCP,88,52680  >  443 [ACK] Seq=1 Ack=1 Win=65536 Len=0
Google,132,2.400914,172.30.1.1,172.30.1.250,TCP,108,52684  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=9960 SACK_PERM=1 TSval=2420386938 TSecr=0 WS=256
Google,133,2.404217,172.30.1.1,172.30.1.250,TLSv1.2,256,Client Hello
Google,134,2.404395,172.30.1.250,172.30.1.1,TCP,88,443  >  52680 [ACK] Seq=1 Ack=169 Win=524032 Len=0
Google,135,2.411693,172.30.1.250,172.30.1.1,TCP,96,"443  >  52684 [SYN, ACK] Seq=0 Ack=1 Win=2048 Len=0 MSS=9960 WS=256"
Google,136,2.41179,172.30.1.1,172.30.1.250,TCP,88,52684  >  443 [ACK] Seq=1 Ack=1 Win=65536 Len=0
Google,137,2.417752,172.30.1.1,172.30.1.250,TLSv1.2,256,Client Hello
Google,138,2.417918,172.30.1.250,172.30.1.1,TCP,88,443  >  52684 [ACK] Seq=1 Ack=169 Win=524032 Len=0
Google,139,2.424025,172.30.1.250,172.30.1.1,TLSv1.2,2888,Server Hello
Google,140,2.424138,172.30.1.1,172.30.1.250,TCP,88,52680  >  443 [ACK] Seq=169 Ack=2801 Win=85504 Len=0
Google,141,2.424149,172.30.1.250,172.30.1.1,TLSv1.2,1888,"Certificate, Server Key Exchange, Server Hello Done"
Google,142,2.424239,172.30.1.1,172.30.1.250,TCP,88,52680  >  443 [ACK] Seq=169 Ack=4601 Win=91136 Len=0
Google,143,2.435052,172.30.1.250,172.30.1.1,TLSv1.2,2888,Server Hello
Google,144,2.435193,172.30.1.1,172.30.1.250,TCP,88,52684  >  443 [ACK] Seq=169 Ack=2801 Win=85504 Len=0
Google,145,2.436905,172.30.1.250,172.30.1.1,TLSv1.2,1888,"Certificate, Server Key Exchange, Server Hello Done"
Google,146,2.437669,172.30.1.1,172.30.1.250,TCP,88,52684  >  443 [ACK] Seq=169 Ack=4601 Win=91136 Len=0
Google,147,2.441064,172.30.1.1,172.30.1.250,TLSv1.2,180,"Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
Google,148,2.441151,172.30.1.250,172.30.1.1,TCP,88,443  >  52680 [ACK] Seq=4601 Ack=262 Win=524032 Len=0
Google,149,2.452287,172.30.1.250,172.30.1.1,TLSv1.2,452,"New Session Ticket, Change Cipher Spec, Encrypted Handshake Message, Application Data"
Google,150,2.452363,172.30.1.1,172.30.1.250,TCP,88,52680  >  443 [ACK] Seq=262 Ack=4965 Win=96768 Len=0
Google,151,2.45472,172.30.1.1,172.30.1.250,TLSv1.2,156,Application Data
Google,152,2.454791,172.30.1.250,172.30.1.1,TCP,88,443  >  52680 [ACK] Seq=4965 Ack=330 Win=524032 Len=0
Google,153,2.461993,172.30.1.1,172.30.1.250,TLSv1.2,808,Application Data
Google,154,2.462079,172.30.1.250,172.30.1.1,TCP,88,443  >  52680 [ACK] Seq=4965 Ack=1052 Win=523264 Len=0
Google,155,2.464089,172.30.1.250,172.30.1.1,TLSv1.2,124,Application Data
Google,156,2.464174,172.30.1.1,172.30.1.250,TCP,88,52680  >  443 [ACK] Seq=1052 Ack=5003 Win=96768 Len=0
Google,157,2.468546,172.30.1.1,172.30.1.250,TLSv1.2,4244,Application Data
Google,158,2.468618,172.30.1.250,172.30.1.1,TCP,88,443  >  52680 [ACK] Seq=5003 Ack=5209 Win=519168 Len=0
Google,159,2.46978,172.30.1.1,172.30.1.250,TLSv1.2,6096,Application Data
Google,160,2.469858,172.30.1.250,172.30.1.1,TCP,88,443  >  52680 [ACK] Seq=5003 Ack=11218 Win=513280 Len=0
Google,161,2.482828,172.30.1.1,172.30.1.250,TLSv1.2,180,"Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
Google,162,2.482896,172.30.1.250,172.30.1.1,TCP,88,443  >  52684 [ACK] Seq=4601 Ack=262 Win=524032 Len=0
Google,163,2.495484,172.30.1.250,172.30.1.1,TLSv1.2,452,"New Session Ticket, Change Cipher Spec, Encrypted Handshake Message, Application Data"
Google,164,2.495562,172.30.1.1,172.30.1.250,TCP,88,52684  >  443 [ACK] Seq=262 Ack=4965 Win=96768 Len=0
Google,165,2.4976,172.30.1.1,172.30.1.250,TLSv1.2,156,Application Data
Google,166,2.49769,172.30.1.250,172.30.1.1,TCP,88,443  >  52684 [ACK] Seq=4965 Ack=330 Win=524032 Len=0
Google,167,2.508142,172.30.1.250,172.30.1.1,TLSv1.2,124,Application Data
Google,168,2.508224,172.30.1.1,172.30.1.250,TCP,88,52684  >  443 [ACK] Seq=330 Ack=5003 Win=96768 Len=0
Google,169,2.51049,172.30.1.250,172.30.1.1,TLSv1.2,408,"Application Data, Application Data"
Google,170,2.512127,172.30.1.250,172.30.1.1,TLSv1.2,184,Application Data
Google,171,2.512497,172.30.1.1,172.30.1.250,TLSv1.2,892,Application Data
Google,172,2.512551,172.30.1.250,172.30.1.1,TCP,88,443  >  52684 [ACK] Seq=5003 Ack=1133 Win=523264 Len=0
Google,173,2.512603,172.30.1.1,172.30.1.250,TCP,88,52680  >  443 [ACK] Seq=11218 Ack=5419 Win=102400 Len=0
Google,174,2.514591,172.30.1.1,172.30.1.250,TLSv1.2,132,Application Data
Google,175,2.51464,172.30.1.250,172.30.1.1,TCP,88,443  >  52680 [ACK] Seq=5419 Ack=11264 Win=524032 Len=0
Google,176,2.51519,172.30.1.1,172.30.1.250,TLSv1.2,4244,Application Data
Google,177,2.51523,172.30.1.250,172.30.1.1,TCP,88,443  >  52684 [ACK] Seq=5003 Ack=5290 Win=519168 Len=0
Google,178,2.515315,172.30.1.1,172.30.1.250,TLSv1.2,7280,Application Data
Google,179,2.515373,172.30.1.250,172.30.1.1,TCP,88,443  >  52684 [ACK] Seq=5003 Ack=12483 Win=512000 Len=0
Google,180,2.583997,172.30.1.250,172.30.1.1,TLSv1.2,344,Application Data
Google,181,2.584159,172.30.1.1,172.30.1.250,TCP,88,52684  >  443 [ACK] Seq=12483 Ack=5260 Win=102400 Len=0
Google,182,2.584189,172.30.1.250,172.30.1.1,TLSv1.2,280,"Application Data, Application Data"
Google,183,2.58421,172.30.1.1,172.30.1.250,TCP,88,52684  >  443 [ACK] Seq=12483 Ack=5454 Win=108032 Len=0
Google,184,2.58621,172.30.1.1,172.30.1.250,TLSv1.2,132,Application Data
Google,185,2.586269,172.30.1.250,172.30.1.1,TCP,88,443  >  52684 [ACK] Seq=5454 Ack=12529 Win=524032 Len=0
Google,186,2.61476,172.30.1.1,172.30.1.250,DNS,108,Standard query 0x06fc A dl.google.com
Google,187,2.622028,172.30.1.1,172.30.1.250,DNS,124,Standard query response 0x06fc A dl.google.com A 142.251.35.174
Google,188,2.62511,172.30.1.1,172.30.1.250,UDP,1324,47279  >  443 Len=1250
Google,189,2.6331,172.30.1.1,172.30.1.250,TCP,108,49000  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=9960 SACK_PERM=1 TSval=3909190977 TSecr=0 WS=256
Google,190,2.635623,172.30.1.1,172.30.1.250,UDP,152,47279  >  443 Len=78
Google,191,2.643652,172.30.1.250,172.30.1.1,TCP,96,"443  >  49000 [SYN, ACK] Seq=0 Ack=1 Win=2048 Len=0 MSS=9960 WS=256"
Google,192,2.643742,172.30.1.1,172.30.1.250,TCP,88,49000  >  443 [ACK] Seq=1 Ack=1 Win=65536 Len=0
Google,193,2.644121,172.30.1.1,172.30.1.250,TLSv1.2,132,Application Data
Google,194,2.64421,172.30.1.250,172.30.1.1,TCP,88,443  >  52680 [ACK] Seq=5419 Ack=11310 Win=524032 Len=0
Google,195,2.644544,172.30.1.1,172.30.1.250,TLSv1.2,120,Encrypted Alert
Google,196,2.644593,172.30.1.250,172.30.1.1,TCP,88,443  >  52680 [ACK] Seq=5419 Ack=11341 Win=524032 Len=0
Google,197,2.645638,172.30.1.1,172.30.1.250,TLSv1.3,796,Client Hello
Google,198,2.64576,172.30.1.250,172.30.1.1,TCP,88,443  >  49000 [ACK] Seq=1 Ack=711 Win=523520 Len=0
Google,199,2.646243,172.30.1.1,172.30.1.250,TCP,88,"52680  >  443 [FIN, ACK] Seq=11341 Ack=5419 Win=102400 Len=0"
Google,200,2.64627,172.30.1.250,172.30.1.1,TCP,88,443  >  52680 [ACK] Seq=5419 Ack=11342 Win=524032 Len=0
Google,201,2.655988,172.30.1.250,172.30.1.1,TCP,88,"443  >  52680 [FIN, ACK] Seq=5419 Ack=11342 Win=524288 Len=0"
Google,202,2.662907,172.30.1.250,172.30.1.1,TLSv1.3,412,"Server Hello, Change Cipher Spec, Application Data"
Google,203,2.663315,172.30.1.1,172.30.1.250,TCP,88,49000  >  443 [ACK] Seq=711 Ack=325 Win=66816 Len=0
Google,204,2.664376,172.30.1.1,172.30.1.250,TLSv1.3,160,"Change Cipher Spec, Application Data"
Google,205,2.664465,172.30.1.250,172.30.1.1,TCP,88,443  >  49000 [ACK] Seq=325 Ack=785 Win=524032 Len=0
Google,206,2.666384,172.30.1.1,172.30.1.250,TLSv1.3,184,Application Data
Google,207,2.666407,172.30.1.250,172.30.1.1,TCP,88,443  >  49000 [ACK] Seq=325 Ack=883 Win=524032 Len=0
Google,208,2.667243,172.30.1.1,172.30.1.250,TLSv1.3,300,Application Data
Google,209,2.667261,172.30.1.250,172.30.1.1,TCP,88,443  >  49000 [ACK] Seq=325 Ack=1097 Win=523776 Len=0
Google,210,2.676195,172.30.1.250,172.30.1.1,TLSv1.3,968,"Application Data, Application Data, Application Data"
Google,211,2.676278,172.30.1.1,172.30.1.250,TCP,88,49000  >  443 [ACK] Seq=1097 Ack=1204 Win=68608 Len=0
Google,212,2.67672,172.30.1.1,172.30.1.250,TLSv1.3,120,Application Data
Google,213,2.67678,172.30.1.250,172.30.1.1,TCP,88,443  >  49000 [ACK] Seq=1204 Ack=1128 Win=524032 Len=0
Google,214,2.711182,172.30.1.250,172.30.1.1,TLSv1.3,10048,"Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
Google,215,2.711276,172.30.1.1,172.30.1.250,TCP,88,49000  >  443 [ACK] Seq=1128 Ack=11164 Win=88320 Len=0
Google,216,2.711288,172.30.1.250,172.30.1.1,TLSv1.3,10048,"Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
Google,217,2.711321,172.30.1.1,172.30.1.250,TCP,88,49000  >  443 [ACK] Seq=1128 Ack=21124 Win=108288 Len=0
Google,218,2.711329,172.30.1.250,172.30.1.1,TLSv1.3,4364,"Application Data, Application Data, Application Data, Application Data"
Google,219,2.711412,172.30.1.1,172.30.1.250,TCP,88,49000  >  443 [ACK] Seq=1128 Ack=25399 Win=128256 Len=0
Google,220,2.716238,172.30.1.1,172.30.1.250,TLSv1.2,132,Application Data
Google,221,2.716315,172.30.1.250,172.30.1.1,TCP,88,443  >  52684 [ACK] Seq=5454 Ack=12575 Win=524032 Len=0
Google,222,2.716524,172.30.1.1,172.30.1.250,TLSv1.2,120,Encrypted Alert
Google,223,2.716544,172.30.1.250,172.30.1.1,TCP,88,443  >  52684 [ACK] Seq=5454 Ack=12606 Win=524032 Len=0
Google,224,2.716748,172.30.1.1,172.30.1.250,TCP,88,"52684  >  443 [FIN, ACK] Seq=12606 Ack=5454 Win=108032 Len=0"
Google,225,2.716763,172.30.1.250,172.30.1.1,TCP,88,443  >  52684 [ACK] Seq=5454 Ack=12607 Win=524032 Len=0
Google,226,2.717811,172.30.1.250,172.30.1.1,TLSv1.3,2888,"Application Data, Application Data"
Google,227,2.717871,172.30.1.1,172.30.1.250,TCP,88,49000  >  443 [ACK] Seq=1128 Ack=28199 Win=148224 Len=0
Google,228,2.719008,172.30.1.250,172.30.1.1,TLSv1.3,1488,Application Data
Google,229,2.719045,172.30.1.1,172.30.1.250,TCP,88,49000  >  443 [ACK] Seq=1128 Ack=29599 Win=168192 Len=0
