App name,No.,Time,Source,Destination,Protocol,Length,Info
Facebook,29,0.356435,172.30.1.250,172.30.1.1,TCP,88,443  >  57280 [ACK] Seq=1 Ack=518 Win=2096128 Len=0
WhatsApp,30,0.36697,172.30.1.250,172.30.1.1,SSL,284,Continuation Data
WhatsApp,31,0.367196,172.30.1.1,172.30.1.250,TCP,88,40344  >  443 [ACK] Seq=496 Ack=423 Win=68096 Len=0
Messenger,32,0.376966,172.30.1.250,172.30.1.1,TCP,96,"443  >  57284 [SYN, ACK] Seq=0 Ack=1 Win=4096 Len=0 MSS=9960 WS=512"
Messenger,33,0.377229,172.30.1.1,172.30.1.250,TCP,88,57284  >  443 [ACK] Seq=1 Ack=1 Win=65536 Len=0
WhatsApp,34,0.377288,172.30.1.250,172.30.1.1,SSL,124,Continuation Data
WhatsApp,35,0.377406,172.30.1.1,172.30.1.250,TCP,88,40344  >  443 [ACK] Seq=496 Ack=460 Win=68096 Len=0
Messenger,36,0.379715,172.30.1.1,172.30.1.250,TLSv1.3,488,Client Hello
Messenger,37,0.380244,172.30.1.250,172.30.1.1,TCP,88,443  >  57284 [ACK] Seq=1 Ack=400 Win=2096640 Len=0
Messenger,38,0.381017,172.30.1.1,172.30.1.250,TLSv1.3,504,"Change Cipher Spec, Application Data"
Messenger,39,0.381149,172.30.1.250,172.30.1.1,TCP,88,443  >  57284 [ACK] Seq=1 Ack=816 Win=2096128 Len=0
Facebook,40,0.391797,172.30.1.250,172.30.1.1,TLSv1.3,292,"Server Hello, Change Cipher Spec, Application Data"
Facebook,41,0.392185,172.30.1.1,172.30.1.250,TCP,88,57280  >  443 [ACK] Seq=518 Ack=204 Win=67072 Len=0
Facebook,42,0.396711,172.30.1.1,172.30.1.250,TLSv1.3,152,"Change Cipher Spec, Application Data"
Facebook,43,0.397053,172.30.1.250,172.30.1.1,TCP,88,443  >  57280 [ACK] Seq=204 Ack=582 Win=2096640 Len=0
Facebook,44,0.404207,172.30.1.1,172.30.1.250,TLSv1.3,356,Application Data
Facebook,45,0.404449,172.30.1.250,172.30.1.1,TCP,88,443  >  57280 [ACK] Seq=204 Ack=849 Win=2096640 Len=0
Messenger,46,0.430878,172.30.1.250,172.30.1.1,TLSv1.3,304,"Server Hello, Change Cipher Spec, Application Data"
Messenger,47,0.431203,172.30.1.1,172.30.1.250,TCP,88,57284  >  443 [ACK] Seq=816 Ack=217 Win=67072 Len=0
Facebook,48,0.431217,172.30.1.250,172.30.1.1,TLSv1.3,264,Application Data
Messenger,49,0.431273,172.30.1.250,172.30.1.1,TLSv1.3,204,"Application Data, Application Data"
Facebook,50,0.431312,172.30.1.1,172.30.1.250,TCP,88,57280  >  443 [ACK] Seq=849 Ack=381 Win=68096 Len=0
Messenger,51,0.431315,172.30.1.1,172.30.1.250,TCP,88,57284  >  443 [ACK] Seq=816 Ack=335 Win=67072 Len=0
Messenger,52,0.432711,172.30.1.1,172.30.1.250,TLSv1.3,172,"Application Data, Application Data"
Messenger,53,0.432786,172.30.1.250,172.30.1.1,TCP,88,443  >  57284 [ACK] Seq=335 Ack=900 Win=2096640 Len=0
Messenger,54,0.433012,172.30.1.1,172.30.1.250,TLSv1.3,120,Application Data
Messenger,55,0.433025,172.30.1.250,172.30.1.1,TCP,88,443  >  57284 [ACK] Seq=335 Ack=931 Win=2096640 Len=0
Messenger,56,0.45853,172.30.1.250,172.30.1.1,TLSv1.3,168,Application Data
Messenger,57,0.458631,172.30.1.1,172.30.1.250,TCP,88,57284  >  443 [ACK] Seq=931 Ack=417 Win=67072 Len=0
Facebook,58,0.47053,172.30.1.250,172.30.1.1,TLSv1.3,112,Application Data
Messenger,59,0.470852,172.30.1.250,172.30.1.1,TLSv1.3,268,Application Data
Facebook,60,0.471336,172.30.1.1,172.30.1.250,TCP,88,57280  >  443 [ACK] Seq=849 Ack=407 Win=68096 Len=0
Messenger,61,0.471355,172.30.1.1,172.30.1.250,TCP,88,57284  >  443 [ACK] Seq=931 Ack=596 Win=68096 Len=0
Facebook,62,0.472513,172.30.1.250,172.30.1.1,TLSv1.3,128,Application Data
Facebook,63,0.472651,172.30.1.1,172.30.1.250,TCP,88,57280  >  443 [ACK] Seq=849 Ack=448 Win=68096 Len=0
Messenger,64,0.475857,172.30.1.1,172.30.1.250,DNS,120,Standard query 0x6d1f A chat-e2ee-mini.facebook.com
Facebook,65,0.478384,172.30.1.1,172.30.1.250,TLSv1.3,196,Application Data
Facebook,66,0.478652,172.30.1.250,172.30.1.1,TCP,88,443  >  57280 [ACK] Seq=448 Ack=957 Win=2096640 Len=0
Messenger,67,0.511882,172.30.1.250,172.30.1.1,DNS,172,Standard query response 0x6d1f A chat-e2ee-mini.facebook.com CNAME chat-e2ee-mini.c10r.facebook.com A 157.240.241.37
Messenger,68,0.526763,172.30.1.1,172.30.1.250,TLSv1.3,344,Application Data
Messenger,69,0.527185,172.30.1.250,172.30.1.1,TCP,88,443  >  57284 [ACK] Seq=596 Ack=1189 Win=2096640 Len=0
Messenger,70,0.531969,172.30.1.1,172.30.1.250,TLSv1.3,312,Application Data
Messenger,71,0.532174,172.30.1.250,172.30.1.1,TCP,88,443  >  57284 [ACK] Seq=596 Ack=1412 Win=2096640 Len=0
Facebook,72,0.536893,172.30.1.250,172.30.1.1,TLSv1.3,112,Application Data
Facebook,73,0.537,172.30.1.1,172.30.1.250,TCP,88,57280  >  443 [ACK] Seq=957 Ack=474 Win=68096 Len=0
Facebook,74,0.549507,172.30.1.1,172.30.1.250,TLSv1.3,356,Application Data
Facebook,75,0.550006,172.30.1.250,172.30.1.1,TCP,88,443  >  57280 [ACK] Seq=474 Ack=1225 Win=2096640 Len=0
Facebook,76,0.55118,172.30.1.1,172.30.1.250,TLSv1.3,300,Application Data
Facebook,77,0.551362,172.30.1.250,172.30.1.1,TCP,88,443  >  57280 [ACK] Seq=474 Ack=1437 Win=2096640 Len=0
Messenger,78,0.5652,172.30.1.1,172.30.1.250,TLSv1.3,140,Application Data
Messenger,79,0.565685,172.30.1.250,172.30.1.1,TCP,88,443  >  57284 [ACK] Seq=596 Ack=1464 Win=2096128 Len=0
Facebook,80,0.578462,172.30.1.1,172.30.1.250,TLSv1.3,292,Application Data
Facebook,81,0.578884,172.30.1.250,172.30.1.1,TCP,88,443  >  57280 [ACK] Seq=474 Ack=1643 Win=2096128 Len=0
Facebook,82,0.589415,172.30.1.1,172.30.1.250,TLSv1.3,304,Application Data
Facebook,83,0.589751,172.30.1.250,172.30.1.1,TCP,88,443  >  57280 [ACK] Seq=474 Ack=1861 Win=2096640 Len=0
Facebook,84,0.595613,172.30.1.1,172.30.1.250,QUIC,1308,"Initial, DCID=1b60c52dcbf4b8de, PKN: 16187033, CRYPTO, PADDING"
Facebook,85,0.596565,172.30.1.1,172.30.1.250,QUIC,148,"0-RTT, DCID=1b60c52dcbf4b8de"
Facebook,86,0.597072,172.30.1.1,172.30.1.250,DNS,112,Standard query 0x807e A graph.facebook.com
Messenger,87,0.607722,172.30.1.250,172.30.1.1,TLSv1.3,124,Application Data
Messenger,88,0.607949,172.30.1.1,172.30.1.250,TCP,88,57284  >  443 [ACK] Seq=1464 Ack=631 Win=68096 Len=0
Messenger,89,0.611767,172.30.1.1,172.30.1.250,TLSv1.3,352,Application Data
Messenger,90,0.611832,172.30.1.250,172.30.1.1,TLSv1.3,124,Application Data
Messenger,91,0.612012,172.30.1.1,172.30.1.250,TCP,88,57284  >  443 [ACK] Seq=1728 Ack=666 Win=68096 Len=0
Messenger,92,0.612354,172.30.1.250,172.30.1.1,TCP,88,443  >  57284 [ACK] Seq=666 Ack=1728 Win=2096640 Len=0
Facebook,93,0.61867,172.30.1.250,172.30.1.1,TLSv1.3,140,"Application Data, Application Data"
Messenger,94,0.621459,172.30.1.250,172.30.1.1,TLSv1.3,188,Application Data
Messenger,95,0.621601,172.30.1.1,172.30.1.250,TCP,88,57284  >  443 [ACK] Seq=1728 Ack=768 Win=68096 Len=0
Messenger,96,0.626865,172.30.1.1,172.30.1.250,TLSv1.3,324,Application Data
Messenger,97,0.62706,172.30.1.250,172.30.1.1,TCP,88,443  >  57284 [ACK] Seq=768 Ack=1965 Win=2096640 Len=0
Messenger,98,0.637907,172.30.1.1,172.30.1.250,TLSv1.3,448,Application Data
Messenger,99,0.638088,172.30.1.250,172.30.1.1,TCP,88,443  >  57284 [ACK] Seq=768 Ack=2325 Win=2096128 Len=0
Facebook,100,0.638914,172.30.1.250,172.30.1.1,TLSv1.3,308,Application Data
Messenger,101,0.638952,172.30.1.250,172.30.1.1,TLSv1.3,124,Application Data
Facebook,102,0.639026,172.30.1.1,172.30.1.250,TCP,88,57280  >  443 [ACK] Seq=1861 Ack=746 Win=69120 Len=0
Messenger,103,0.641858,172.30.1.1,172.30.1.250,TLSv1.3,408,Application Data
Messenger,104,0.641955,172.30.1.250,172.30.1.1,TCP,88,443  >  57284 [ACK] Seq=803 Ack=2646 Win=2095616 Len=0
Facebook,105,0.641992,172.30.1.250,172.30.1.1,QUIC,1308,"Initial, SCID=76b148420b1e6f08, PKN: 12668126, CRYPTO, ACK, PADDING"
Facebook,106,0.642082,172.30.1.250,172.30.1.1,QUIC,248,"Handshake, SCID=76b148420b1e6f08"
Facebook,107,0.642097,172.30.1.250,172.30.1.1,QUIC,124,Protected Payload (KP0)
Facebook,108,0.642107,172.30.1.250,172.30.1.1,QUIC,156,Protected Payload (KP0)
Facebook,109,0.644814,172.30.1.250,172.30.1.1,TLSv1.3,112,Application Data
Facebook,110,0.644911,172.30.1.250,172.30.1.1,DNS,152,Standard query response 0x807e A graph.facebook.com CNAME star.c10r.facebook.com A 157.240.241.17
Facebook,111,0.648793,172.30.1.1,172.30.1.250,QUIC,160,"Handshake, DCID=76b148420b1e6f08"
Facebook,112,0.649005,172.30.1.1,172.30.1.250,QUIC,1212,"Protected Payload (KP0), DCID=76b148420b1e6f08"
Messenger,113,0.650649,172.30.1.1,172.30.1.250,TLSv1.3,312,Application Data
Messenger,114,0.650774,172.30.1.250,172.30.1.1,TCP,88,443  >  57284 [ACK] Seq=803 Ack=2871 Win=2095616 Len=0
Facebook,115,0.653892,172.30.1.250,172.30.1.1,TLSv1.3,112,Application Data
Messenger,116,0.65609,172.30.1.1,172.30.1.250,TCP,108,52658  >  5222 [SYN] Seq=0 Win=65535 Len=0 MSS=9960 SACK_PERM TSval=3803588473 TSecr=0 WS=512
Facebook,117,0.657027,172.30.1.1,172.30.1.250,TCP,88,57280  >  443 [ACK] Seq=1861 Ack=798 Win=69120 Len=0
Facebook,118,0.673408,172.30.1.250,172.30.1.1,TLSv1.3,1168,Application Data
Facebook,119,0.681724,172.30.1.250,172.30.1.1,QUIC,116,"Handshake, SCID=76b148420b1e6f08"
Facebook,120,0.681816,172.30.1.250,172.30.1.1,QUIC,188,Protected Payload (KP0)
Facebook,121,0.681852,172.30.1.250,172.30.1.1,QUIC,348,Protected Payload (KP0)
Facebook,122,0.683808,172.30.1.1,172.30.1.250,QUIC,124,"Protected Payload (KP0), DCID=76b148420b1e6f08"
Messenger,123,0.689051,172.30.1.250,172.30.1.1,TLSv1.3,124,Application Data
Messenger,124,0.693701,172.30.1.250,172.30.1.1,TCP,96,"5222  >  52658 [SYN, ACK] Seq=0 Ack=1 Win=4096 Len=0 MSS=9960 WS=512"
Messenger,125,0.693893,172.30.1.1,172.30.1.250,TCP,88,52658  >  5222 [ACK] Seq=1 Ack=1 Win=65536 Len=0
Messenger,126,0.698277,172.30.1.1,172.30.1.250,TCP,92,"52658  >  5222 [PSH, ACK] Seq=1 Ack=1 Win=65536 Len=4 [TCP segment of a reassembled PDU]"
Messenger,127,0.698563,172.30.1.1,172.30.1.250,TCP,96,"52658  >  5222 [PSH, ACK] Seq=5 Ack=1 Win=65536 Len=7 [TCP segment of a reassembled PDU]"
Messenger,128,0.698604,172.30.1.1,172.30.1.250,TCP,92,"52658  >  5222 [PSH, ACK] Seq=12 Ack=1 Win=65536 Len=4 [TCP segment of a reassembled PDU]"
Messenger,129,0.698898,172.30.1.250,172.30.1.1,TCP,88,5222  >  52658 [ACK] Seq=1 Ack=16 Win=2096640 Len=0
Messenger,130,0.699823,172.30.1.1,172.30.1.250,TCP,1304,"52658  >  5222 [PSH, ACK] Seq=16 Ack=1 Win=65536 Len=1215 [TCP segment of a reassembled PDU]"
Messenger,131,0.699898,172.30.1.250,172.30.1.1,TCP,88,5222  >  52658 [ACK] Seq=1 Ack=1231 Win=2095616 Len=0
Messenger,132,0.70876,172.30.1.250,172.30.1.1,TLSv1.3,156,"Application Data, Application Data"
Messenger,133,0.709113,172.30.1.1,172.30.1.250,TCP,88,57284  >  443 [ACK] Seq=2871 Ack=908 Win=68096 Len=0
Facebook,134,0.711411,172.30.1.250,172.30.1.1,QUIC,124,Protected Payload (KP0)
Facebook,135,0.714521,172.30.1.1,172.30.1.250,TCP,88,57280  >  443 [ACK] Seq=1861 Ack=1878 Win=71168 Len=0
Messenger,136,0.714558,172.30.1.250,172.30.1.1,TLSv1.3,124,Application Data
Messenger,137,0.72835,172.30.1.250,172.30.1.1,TLSv1.3,124,Application Data
Messenger,138,0.728969,172.30.1.1,172.30.1.250,TCP,88,57284  >  443 [ACK] Seq=2871 Ack=978 Win=68096 Len=0
Messenger,139,0.729997,172.30.1.250,172.30.1.1,TLSv1.3,356,Application Data
Messenger,140,0.753064,172.30.1.250,172.30.1.1,TLSv1.3,328,Application Data
Messenger,141,0.754147,172.30.1.1,172.30.1.250,TCP,88,57284  >  443 [ACK] Seq=2871 Ack=1484 Win=70144 Len=0
Messenger,142,0.770481,172.30.1.250,172.30.1.1,TCP,144,"5222  >  52658 [PSH, ACK] Seq=1 Ack=1231 Win=2097152 Len=57 [TCP segment of a reassembled PDU]"
Messenger,143,0.770813,172.30.1.1,172.30.1.250,TCP,88,52658  >  5222 [ACK] Seq=1231 Ack=58 Win=65536 Len=0
Facebook,144,0.774338,172.30.1.250,172.30.1.1,QUIC,924,Protected Payload (KP0)
Messenger,145,0.777877,172.30.1.250,172.30.1.1,TCP,144,"5222  >  52658 [PSH, ACK] Seq=58 Ack=1231 Win=2097152 Len=57 [TCP segment of a reassembled PDU]"
Messenger,146,0.778059,172.30.1.1,172.30.1.250,TCP,88,52658  >  5222 [ACK] Seq=1231 Ack=115 Win=65536 Len=0
Messenger,147,0.788883,172.30.1.1,172.30.1.250,TCP,132,"52658  >  5222 [PSH, ACK] Seq=1231 Ack=115 Win=65536 Len=44 [TCP segment of a reassembled PDU]"
Messenger,148,0.789107,172.30.1.250,172.30.1.1,TCP,88,5222  >  52658 [ACK] Seq=115 Ack=1275 Win=2096640 Len=0
Facebook,149,0.791475,172.30.1.1,172.30.1.250,QUIC,124,"Protected Payload (KP0), DCID=76b148420b1e6f08"
Messenger,150,0.834999,172.30.1.250,172.30.1.1,TLSv1.3,300,Application Data
Facebook,151,0.843113,172.30.1.250,172.30.1.1,QUIC,124,Protected Payload (KP0)
Messenger,152,0.879094,172.30.1.1,172.30.1.250,TCP,88,57284  >  443 [ACK] Seq=2871 Ack=1695 Win=71168 Len=0
Messenger,153,0.894219,172.30.1.250,172.30.1.1,TCP,184,"5222  >  52658 [PSH, ACK] Seq=115 Ack=1275 Win=2097152 Len=96 [TCP segment of a reassembled PDU]"
Messenger,154,0.894387,172.30.1.1,172.30.1.250,TCP,88,52658  >  5222 [ACK] Seq=1275 Ack=211 Win=65536 Len=0
Messenger,155,0.935836,172.30.1.250,172.30.1.1,TLSv1.3,188,Application Data
Messenger,156,0.939031,172.30.1.1,172.30.1.250,TCP,88,57284  >  443 [ACK] Seq=2871 Ack=1797 Win=71168 Len=0
Messenger,157,0.948311,172.30.1.250,172.30.1.1,TCP,124,"5222  >  52658 [PSH, ACK] Seq=211 Ack=1275 Win=2097152 Len=37 [TCP segment of a reassembled PDU]"
Messenger,158,0.948452,172.30.1.1,172.30.1.250,TCP,88,52658  >  5222 [ACK] Seq=1275 Ack=248 Win=65536 Len=0
Facebook,159,0.987323,172.30.1.250,172.30.1.1,TLSv1.3,332,Application Data
Facebook,160,0.987412,172.30.1.1,172.30.1.250,TCP,88,57280  >  443 [ACK] Seq=1861 Ack=2121 Win=73216 Len=0
Messenger,161,1.020743,172.30.1.250,172.30.1.1,TLSv1.3,424,Application Data
Messenger,162,1.020826,172.30.1.1,172.30.1.250,TCP,88,57284  >  443 [ACK] Seq=2871 Ack=2133 Win=72192 Len=0
Netflix,163,1.096276,172.30.1.1,172.30.1.250,DNS,120,Standard query 0xbc09 A android.prod.ftl.netflix.com
Netflix,164,1.118111,172.30.1.250,172.30.1.1,DNS,360,Standard query response 0xbc09 A android.prod.ftl.netflix.com CNAME mobile-ixanycast.ftl.netflix.com CNAME mobile.prod.dradis.netflix.com CNAME mobile.prod.us-east-1.internal.dradis.netflix.com CNAME apiproxy-device-prod-nlb-1-c582e7914e487bf4.elb.us-east-1.amazonaws.com A 52.73.71.11 A 35.171.10.11 A 18.209.154.243
Netflix,165,1.122345,172.30.1.1,172.30.1.250,TCP,108,45248  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=9960 SACK_PERM TSval=4085446574 TSecr=0 WS=512
Facebook,166,1.123047,172.30.1.250,172.30.1.1,TLSv1.3,2700,Application Data
Facebook,167,1.123101,172.30.1.1,172.30.1.250,TCP,88,57280  >  443 [ACK] Seq=1861 Ack=4733 Win=93184 Len=0
Facebook,168,1.125883,172.30.1.250,172.30.1.1,TLSv1.3,2700,Application Data
Facebook,169,1.125947,172.30.1.1,172.30.1.250,TCP,88,57280  >  443 [ACK] Seq=1861 Ack=7345 Win=113152 Len=0
Facebook,170,1.129209,172.30.1.250,172.30.1.1,TLSv1.3,804,"Application Data, Application Data"
Facebook,171,1.129292,172.30.1.1,172.30.1.250,TCP,88,57280  >  443 [ACK] Seq=1861 Ack=8062 Win=118272 Len=0
Facebook,172,1.131523,172.30.1.1,172.30.1.250,TLSv1.3,112,Application Data
Facebook,173,1.131582,172.30.1.250,172.30.1.1,TCP,88,443  >  57280 [ACK] Seq=8062 Ack=1887 Win=2096640 Len=0
Netflix,174,1.155017,172.30.1.250,172.30.1.1,TCP,96,"443  >  45248 [SYN, ACK] Seq=0 Ack=1 Win=4096 Len=0 MSS=9960 WS=512"
Netflix,175,1.155118,172.30.1.1,172.30.1.250,TCP,88,45248  >  443 [ACK] Seq=1 Ack=1 Win=65536 Len=0
Netflix,176,1.156101,172.30.1.1,172.30.1.250,TLSv1.3,636,Client Hello
Netflix,177,1.156243,172.30.1.250,172.30.1.1,TCP,88,443  >  45248 [ACK] Seq=1 Ack=550 Win=2096128 Len=0
Netflix,178,1.191084,172.30.1.250,172.30.1.1,TLSv1.3,300,"Server Hello, Change Cipher Spec, Application Data"
Netflix,179,1.19123,172.30.1.1,172.30.1.250,TCP,88,45248  >  443 [ACK] Seq=550 Ack=213 Win=67072 Len=0
Netflix,180,1.192758,172.30.1.1,172.30.1.250,TLSv1.3,152,"Change Cipher Spec, Application Data"
Netflix,181,1.192869,172.30.1.250,172.30.1.1,TCP,88,443  >  45248 [ACK] Seq=213 Ack=614 Win=2096640 Len=0
Netflix,182,1.193826,172.30.1.1,172.30.1.250,TLSv1.3,180,Application Data
Netflix,183,1.193922,172.30.1.250,172.30.1.1,TCP,88,443  >  45248 [ACK] Seq=213 Ack=706 Win=2096640 Len=0
Netflix,184,1.194721,172.30.1.1,172.30.1.250,TLSv1.3,996,Application Data
Netflix,185,1.194893,172.30.1.250,172.30.1.1,TCP,88,443  >  45248 [ACK] Seq=213 Ack=1615 Win=2095616 Len=0
Netflix,186,1.196333,172.30.1.1,172.30.1.250,TLSv1.3,1144,Application Data
Netflix,187,1.196378,172.30.1.250,172.30.1.1,TCP,88,443  >  45248 [ACK] Seq=213 Ack=2670 Win=2094592 Len=0
Netflix,188,1.202727,172.30.1.1,172.30.1.250,TLSv1.3,1144,Application Data
Netflix,189,1.202747,172.30.1.1,172.30.1.250,TLSv1.3,348,Application Data
Netflix,190,1.202917,172.30.1.250,172.30.1.1,TCP,88,443  >  45248 [ACK] Seq=213 Ack=3985 Win=2093568 Len=0
Netflix,191,1.23106,172.30.1.250,172.30.1.1,TLSv1.3,572,"Application Data, Application Data"
Netflix,192,1.231187,172.30.1.1,172.30.1.250,TCP,88,45248  >  443 [ACK] Seq=3985 Ack=699 Win=68096 Len=0
Netflix,193,1.232429,172.30.1.1,172.30.1.250,TLSv1.3,120,Application Data
Netflix,194,1.232487,172.30.1.250,172.30.1.1,TCP,88,443  >  45248 [ACK] Seq=699 Ack=4016 Win=2093568 Len=0
Netflix,195,1.242408,172.30.1.250,172.30.1.1,TLSv1.3,120,Application Data
Netflix,196,1.242674,172.30.1.1,172.30.1.250,TCP,88,45248  >  443 [ACK] Seq=4016 Ack=730 Win=68096 Len=0
Netflix,197,1.271956,172.30.1.250,172.30.1.1,TLSv1.3,2308,Application Data
Netflix,198,1.272042,172.30.1.1,172.30.1.250,TCP,88,45248  >  443 [ACK] Seq=4016 Ack=2949 Win=88064 Len=0
Messages,199,4.075189,172.30.1.1,172.30.1.250,DNS,132,Standard query 0xc8c1 A instantmessaging-pa-us.googleapis.com
Messages,200,4.43482,172.30.1.250,172.30.1.1,DNS,148,Standard query response 0xc8c1 A instantmessaging-pa-us.googleapis.com A 216.239.36.158
Messages,201,4.438093,172.30.1.1,172.30.1.250,QUIC,1324,"Initial, DCID=38450ccd4885b211, PKN: 1, PADDING, PING, PING, PADDING, PING, PADDING, CRYPTO, CRYPTO, CRYPTO, CRYPTO, CRYPTO, CRYPTO, CRYPTO"
Messages,202,4.442209,172.30.1.1,172.30.1.250,QUIC,152,"0-RTT, DCID=38450ccd4885b211"
Messages,203,4.507474,172.30.1.250,172.30.1.1,QUIC,1324,Protected Payload (KP0)
Messages,204,4.507713,172.30.1.250,172.30.1.1,QUIC,856,Protected Payload (KP0)
Messages,205,4.507765,172.30.1.250,172.30.1.1,QUIC,304,Protected Payload (KP0)
Messages,206,4.509775,172.30.1.1,172.30.1.250,QUIC,1324,"Handshake, DCID=f8450ccd4885b211"
Messages,207,4.510057,172.30.1.1,172.30.1.250,QUIC,148,"Handshake, DCID=f8450ccd4885b211"
Messages,208,4.510153,172.30.1.1,172.30.1.250,QUIC,108,"Protected Payload (KP0), DCID=f8450ccd4885b211"
Messages,209,4.510958,172.30.1.1,172.30.1.250,QUIC,440,"Protected Payload (KP0), DCID=f8450ccd4885b211"
Messages,210,4.511464,172.30.1.1,172.30.1.250,QUIC,436,"Protected Payload (KP0), DCID=f8450ccd4885b211"
Messages,211,4.511765,172.30.1.1,172.30.1.250,QUIC,364,"Protected Payload (KP0), DCID=f8450ccd4885b211"
Messages,212,4.512141,172.30.1.1,172.30.1.250,QUIC,108,"Protected Payload (KP0), DCID=f8450ccd4885b211"
Messages,213,4.512541,172.30.1.1,172.30.1.250,QUIC,108,"Protected Payload (KP0), DCID=f8450ccd4885b211"
Messages,214,4.532874,172.30.1.250,172.30.1.1,QUIC,100,Protected Payload (KP0)
Messages,215,4.550135,172.30.1.250,172.30.1.1,QUIC,104,Protected Payload (KP0)
Messages,216,4.550329,172.30.1.250,172.30.1.1,QUIC,100,Protected Payload (KP0)
Messages,217,4.550382,172.30.1.250,172.30.1.1,QUIC,200,Protected Payload (KP0)
Messages,218,4.550519,172.30.1.250,172.30.1.1,QUIC,100,Protected Payload (KP0)
Messages,219,4.551418,172.30.1.1,172.30.1.250,QUIC,108,"Protected Payload (KP0), DCID=f8450ccd4885b211"
Messages,220,4.582337,172.30.1.250,172.30.1.1,QUIC,356,Protected Payload (KP0)
Messages,221,4.583425,172.30.1.1,172.30.1.250,QUIC,112,"Protected Payload (KP0), DCID=f8450ccd4885b211"
