App name,No.,Time,Source,Destination,Protocol,Length,Info
Pandora,15,0.105057,172.30.1.1,172.30.1.250,TCP,108,50420  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=9960 SACK_PERM=1 TSval=3392556549 TSecr=0 WS=512
Pandora,16,0.114905,172.30.1.250,172.30.1.1,TLSv1.3,2700,"Server Hello, Change Cipher Spec, Application Data"
Pandora,17,0.115214,172.30.1.1,172.30.1.250,TCP,88,49952  >  443 [ACK] Seq=518 Ack=2613 Win=85504 Len=0
Pandora,18,0.115237,172.30.1.250,172.30.1.1,TLSv1.3,720,"Application Data, Application Data"
Pandora,19,0.115291,172.30.1.1,172.30.1.250,TCP,88,49952  >  443 [ACK] Seq=518 Ack=3245 Win=91136 Len=0
Pandora,20,0.12397,172.30.1.1,172.30.1.250,TLSv1.3,152,"Change Cipher Spec, Application Data"
Pandora,21,0.124107,172.30.1.250,172.30.1.1,TCP,88,443  >  49952 [ACK] Seq=3245 Ack=582 Win=2096640 Len=0
Pandora,22,0.124364,172.30.1.1,172.30.1.250,TLSv1.3,792,Application Data
Pandora,23,0.124445,172.30.1.250,172.30.1.1,TCP,88,443  >  49952 [ACK] Seq=3245 Ack=1288 Win=2096128 Len=0
Pandora,24,0.130548,172.30.1.250,172.30.1.1,TLSv1.3,2700,"Server Hello, Change Cipher Spec, Application Data"
Pandora,25,0.130738,172.30.1.1,172.30.1.250,TCP,88,49954  >  443 [ACK] Seq=518 Ack=2613 Win=85504 Len=0
Pandora,26,0.130749,172.30.1.250,172.30.1.1,TLSv1.3,720,"Application Data, Application Data"
Pandora,27,0.130779,172.30.1.1,172.30.1.250,TCP,88,49954  >  443 [ACK] Seq=518 Ack=3245 Win=91136 Len=0
Pandora,28,0.133517,172.30.1.1,172.30.1.250,TLSv1.3,152,"Change Cipher Spec, Application Data"
Pandora,29,0.133648,172.30.1.250,172.30.1.1,TCP,88,443  >  49954 [ACK] Seq=3245 Ack=582 Win=2096640 Len=0
Pandora,30,0.133801,172.30.1.1,172.30.1.250,TLSv1.3,492,Application Data
Pandora,31,0.133866,172.30.1.250,172.30.1.1,TCP,88,443  >  49954 [ACK] Seq=3245 Ack=988 Win=2096640 Len=0
Pandora,32,0.147457,172.30.1.250,172.30.1.1,TCP,96,"443  >  50420 [SYN, ACK] Seq=0 Ack=1 Win=4096 Len=0 MSS=9960 WS=512"
Pandora,33,0.147575,172.30.1.1,172.30.1.250,TCP,88,50420  >  443 [ACK] Seq=1 Ack=1 Win=65536 Len=0
Pandora,34,0.149382,172.30.1.1,172.30.1.250,TLSv1.3,604,Client Hello
Pandora,35,0.149711,172.30.1.250,172.30.1.1,TCP,88,443  >  50420 [ACK] Seq=1 Ack=518 Win=2096128 Len=0
Pandora,36,0.157418,172.30.1.250,172.30.1.1,TLSv1.3,264,Application Data
Pandora,37,0.189435,172.30.1.1,172.30.1.250,DNS,116,Standard query 0x050f A imasdk.googleapis.com
Pandora,38,0.198802,172.30.1.1,172.30.1.250,TCP,88,49952  >  443 [ACK] Seq=1288 Ack=3422 Win=96256 Len=0
Pandora,39,0.213731,172.30.1.250,172.30.1.1,TLSv1.3,264,Application Data
Pandora,40,0.213884,172.30.1.250,172.30.1.1,TLSv1.3,2700,"Server Hello, Change Cipher Spec"
Pandora,41,0.214017,172.30.1.1,172.30.1.250,TCP,88,50420  >  443 [ACK] Seq=518 Ack=2613 Win=85504 Len=0
Pandora,42,0.214029,172.30.1.250,172.30.1.1,TLSv1.3,1460,Application Data
Pandora,43,0.214072,172.30.1.250,172.30.1.1,TLSv1.3,1492,Application Data
Pandora,44,0.214098,172.30.1.250,172.30.1.1,TLSv1.3,1880,Application Data
Pandora,45,0.214128,172.30.1.1,172.30.1.250,TCP,88,49952  >  443 [ACK] Seq=1288 Ack=4796 Win=116224 Len=0
Pandora,46,0.214132,172.30.1.1,172.30.1.250,TCP,88,49954  >  443 [ACK] Seq=988 Ack=4825 Win=116224 Len=0
Pandora,47,0.214135,172.30.1.1,172.30.1.250,TCP,88,50420  >  443 [ACK] Seq=518 Ack=4407 Win=91136 Len=0
Pandora,48,0.214827,172.30.1.1,172.30.1.250,TLSv1.3,492,Application Data
Pandora,49,0.215148,172.30.1.250,172.30.1.1,TCP,88,443  >  49954 [ACK] Seq=4825 Ack=1394 Win=2096640 Len=0
Pandora,50,0.217744,172.30.1.1,172.30.1.250,TLSv1.3,152,"Change Cipher Spec, Application Data"
Pandora,51,0.218502,172.30.1.250,172.30.1.1,TCP,88,443  >  50420 [ACK] Seq=4407 Ack=582 Win=2096640 Len=0
Pandora,52,0.218577,172.30.1.1,172.30.1.250,TLSv1.3,1288,Application Data
Pandora,53,0.21864,172.30.1.250,172.30.1.1,TCP,88,443  >  50420 [ACK] Seq=4407 Ack=1784 Win=2095616 Len=0
Pandora,54,0.22742,172.30.1.250,172.30.1.1,DNS,132,Standard query response 0x050f A imasdk.googleapis.com A 142.250.80.74
Pandora,55,0.229869,172.30.1.1,172.30.1.250,TCP,108,43962  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=9960 SACK_PERM=1 TSval=450289232 TSecr=0 WS=512
Pandora,56,0.268547,172.30.1.1,172.30.1.250,DNS,120,Standard query 0x69ff A device-api.urbanairship.com
Pandora,57,0.269569,172.30.1.1,172.30.1.250,DNS,120,Standard query 0x15ab A remote-data.urbanairship.com
Pandora,58,0.273624,172.30.1.250,172.30.1.1,TCP,96,"443  >  43962 [SYN, ACK] Seq=0 Ack=1 Win=4096 Len=0 MSS=9960 WS=512"
Pandora,59,0.273727,172.30.1.1,172.30.1.250,TCP,88,43962  >  443 [ACK] Seq=1 Ack=1 Win=65536 Len=0
Pandora,60,0.274505,172.30.1.1,172.30.1.250,TLSv1.3,604,Client Hello
Pandora,61,0.275092,172.30.1.250,172.30.1.1,TCP,88,443  >  43962 [ACK] Seq=1 Ack=518 Win=2096128 Len=0
Pandora,62,0.320676,172.30.1.250,172.30.1.1,TLSv1.3,1492,Application Data
Pandora,63,0.320806,172.30.1.250,172.30.1.1,DNS,136,Standard query response 0x69ff A device-api.urbanairship.com A 35.244.184.98
Pandora,64,0.320961,172.30.1.250,172.30.1.1,DNS,136,Standard query response 0x15ab A remote-data.urbanairship.com A 35.201.74.116
Pandora,65,0.323517,172.30.1.1,172.30.1.250,TCP,108,34878  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=9960 SACK_PERM=1 TSval=2965025657 TSecr=0 WS=512
Pandora,66,0.329978,172.30.1.1,172.30.1.250,TCP,108,60996  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=9960 SACK_PERM=1 TSval=1441549470 TSecr=0 WS=512
Pandora,67,0.331052,172.30.1.250,172.30.1.1,TLSv1.3,1392,"Server Hello, Change Cipher Spec"
Pandora,68,0.331209,172.30.1.1,172.30.1.250,TCP,88,43962  >  443 [ACK] Seq=518 Ack=1307 Win=85504 Len=0
Pandora,69,0.331259,172.30.1.250,172.30.1.1,TCP,1392,"443  >  43962 [PSH, ACK] Seq=1307 Ack=518 Win=2097152 Len=1306 [TCP segment of a reassembled PDU]"
Pandora,70,0.331291,172.30.1.1,172.30.1.250,TCP,88,43962  >  443 [ACK] Seq=518 Ack=2613 Win=105472 Len=0
Pandora,71,0.334607,172.30.1.250,172.30.1.1,TCP,1392,"443  >  43962 [PSH, ACK] Seq=2613 Ack=518 Win=2097152 Len=1306 [TCP segment of a reassembled PDU]"
Pandora,72,0.33534,172.30.1.1,172.30.1.250,TCP,88,43962  >  443 [ACK] Seq=518 Ack=3919 Win=125440 Len=0
Pandora,73,0.337617,172.30.1.250,172.30.1.1,TLSv1.3,860,Application Data
Pandora,74,0.337709,172.30.1.1,172.30.1.250,TCP,88,43962  >  443 [ACK] Seq=518 Ack=4690 Win=128000 Len=0
Pandora,75,0.340253,172.30.1.250,172.30.1.1,TLSv1.3,948,"Application Data, Application Data"
Pandora,76,0.343433,172.30.1.1,172.30.1.250,TLSv1.3,152,"Change Cipher Spec, Application Data"
Pandora,77,0.343575,172.30.1.250,172.30.1.1,TCP,88,443  >  43962 [ACK] Seq=4690 Ack=582 Win=2096640 Len=0
Pandora,78,0.343746,172.30.1.1,172.30.1.250,TLSv1.3,308,Application Data
Pandora,79,0.343815,172.30.1.250,172.30.1.1,TCP,88,443  >  43962 [ACK] Seq=4690 Ack=801 Win=2096640 Len=0
Pandora,80,0.362812,172.30.1.1,172.30.1.250,TCP,88,49954  >  443 [ACK] Seq=1394 Ack=6228 Win=136192 Len=0
Pandora,81,0.373788,172.30.1.250,172.30.1.1,TCP,96,"443  >  34878 [SYN, ACK] Seq=0 Ack=1 Win=4096 Len=0 MSS=9960 WS=512"
Pandora,82,0.373903,172.30.1.1,172.30.1.250,TCP,88,34878  >  443 [ACK] Seq=1 Ack=1 Win=65536 Len=0
Pandora,83,0.37392,172.30.1.250,172.30.1.1,TCP,96,"443  >  60996 [SYN, ACK] Seq=0 Ack=1 Win=4096 Len=0 MSS=9960 WS=512"
Pandora,84,0.373977,172.30.1.1,172.30.1.250,TCP,88,60996  >  443 [ACK] Seq=1 Ack=1 Win=65536 Len=0
Pandora,85,0.374585,172.30.1.1,172.30.1.250,TLSv1.3,604,Client Hello
Pandora,86,0.37546,172.30.1.1,172.30.1.250,TLSv1.3,604,Client Hello
Pandora,87,0.375857,172.30.1.250,172.30.1.1,TCP,88,443  >  34878 [ACK] Seq=1 Ack=518 Win=2096128 Len=0
Pandora,88,0.376216,172.30.1.250,172.30.1.1,TCP,88,443  >  60996 [ACK] Seq=1 Ack=518 Win=2096128 Len=0
Pandora,89,0.386996,172.30.1.1,172.30.1.250,TCP,88,50420  >  443 [ACK] Seq=1784 Ack=5266 Win=96256 Len=0
Pandora,90,0.404712,172.30.1.250,172.30.1.1,TLSv1.3,1956,"Application Data, Application Data"
Pandora,91,0.40493,172.30.1.250,172.30.1.1,TLSv1.3,212,"Application Data, Application Data"
Pandora,92,0.405011,172.30.1.1,172.30.1.250,TCP,88,43962  >  443 [ACK] Seq=801 Ack=6686 Win=132096 Len=0
Pandora,93,0.424397,172.30.1.250,172.30.1.1,TLSv1.3,2700,"Server Hello, Change Cipher Spec"
Pandora,94,0.424563,172.30.1.1,172.30.1.250,TCP,88,34878  >  443 [ACK] Seq=518 Ack=2613 Win=85504 Len=0
Pandora,95,0.424576,172.30.1.250,172.30.1.1,TLSv1.3,928,Application Data
Pandora,96,0.424611,172.30.1.250,172.30.1.1,TLSv1.3,2700,"Server Hello, Change Cipher Spec"
Pandora,97,0.424698,172.30.1.1,172.30.1.250,TCP,88,34878  >  443 [ACK] Seq=518 Ack=3455 Win=91136 Len=0
Pandora,98,0.424702,172.30.1.1,172.30.1.250,TCP,88,60996  >  443 [ACK] Seq=518 Ack=2613 Win=85504 Len=0
Pandora,99,0.424712,172.30.1.250,172.30.1.1,TLSv1.3,928,Application Data
Pandora,100,0.42474,172.30.1.1,172.30.1.250,TCP,88,60996  >  443 [ACK] Seq=518 Ack=3455 Win=91136 Len=0
Pandora,101,0.427024,172.30.1.1,172.30.1.250,TLSv1.3,152,"Change Cipher Spec, Application Data"
Pandora,102,0.427043,172.30.1.1,172.30.1.250,TLSv1.3,152,"Change Cipher Spec, Application Data"
Pandora,103,0.427163,172.30.1.250,172.30.1.1,TCP,88,443  >  34878 [ACK] Seq=3455 Ack=582 Win=2096640 Len=0
Pandora,104,0.427253,172.30.1.250,172.30.1.1,TCP,88,443  >  60996 [ACK] Seq=3455 Ack=582 Win=2096640 Len=0
Pandora,105,0.428632,172.30.1.1,172.30.1.250,DNS,108,Standard query 0x975b A api2.branch.io
Pandora,106,0.429967,172.30.1.1,172.30.1.250,TLSv1.3,908,Application Data
Pandora,107,0.429981,172.30.1.1,172.30.1.250,TLSv1.3,544,Application Data
Pandora,108,0.430052,172.30.1.250,172.30.1.1,TCP,88,443  >  34878 [ACK] Seq=3455 Ack=1401 Win=2096128 Len=0
Pandora,109,0.430171,172.30.1.250,172.30.1.1,TCP,88,443  >  60996 [ACK] Seq=3455 Ack=1038 Win=2096128 Len=0
Pandora,110,0.482053,172.30.1.250,172.30.1.1,DNS,172,Standard query response 0x975b A api2.branch.io A 18.164.124.34 A 18.164.124.63 A 18.164.124.112 A 18.164.124.85
Pandora,111,0.484234,172.30.1.1,172.30.1.250,TCP,108,59726  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=9960 SACK_PERM=1 TSval=493385336 TSecr=0 WS=512
Pandora,112,0.515385,172.30.1.250,172.30.1.1,TCP,96,"443  >  59726 [SYN, ACK] Seq=0 Ack=1 Win=4096 Len=0 MSS=9960 WS=512"
Pandora,113,0.515504,172.30.1.1,172.30.1.250,TCP,88,59726  >  443 [ACK] Seq=1 Ack=1 Win=65536 Len=0
Pandora,114,0.517161,172.30.1.1,172.30.1.250,TLSv1.3,604,Client Hello
Pandora,115,0.517614,172.30.1.250,172.30.1.1,TCP,88,443  >  59726 [ACK] Seq=1 Ack=518 Win=2096128 Len=0
Pandora,116,0.527414,172.30.1.250,172.30.1.1,TLSv1.3,1052,"Application Data, Application Data"
Pandora,117,0.535702,172.30.1.250,172.30.1.1,TLSv1.3,1144,"Application Data, Application Data"
Pandora,118,0.539077,172.30.1.250,172.30.1.1,TLSv1.3,1392,Application Data
Pandora,119,0.539159,172.30.1.1,172.30.1.250,TCP,88,60996  >  443 [ACK] Seq=1038 Ack=5818 Win=116224 Len=0
Pandora,120,0.542638,172.30.1.250,172.30.1.1,TLSv1.3,1004,"Application Data, Application Data"
Pandora,121,0.543467,172.30.1.1,172.30.1.250,TLSv1.3,112,Application Data
Pandora,122,0.54365,172.30.1.250,172.30.1.1,TCP,88,443  >  49952 [ACK] Seq=4796 Ack=1312 Win=2096640 Len=0
Pandora,123,0.543725,172.30.1.1,172.30.1.250,TCP,88,"49952  >  443 [FIN, ACK] Seq=1312 Ack=4796 Win=116224 Len=0"
Pandora,124,0.543947,172.30.1.250,172.30.1.1,TCP,88,443  >  49952 [ACK] Seq=4796 Ack=1313 Win=2096640 Len=0
Pandora,125,0.558447,172.30.1.1,172.30.1.250,TLSv1.3,608,Application Data
Pandora,126,0.55861,172.30.1.250,172.30.1.1,TCP,88,443  >  34878 [ACK] Seq=4419 Ack=1920 Win=2096128 Len=0
Pandora,127,0.560162,172.30.1.250,172.30.1.1,TLSv1.3,1392,"Server Hello, Change Cipher Spec, Application Data"
Pandora,128,0.560359,172.30.1.1,172.30.1.250,TCP,88,59726  >  443 [ACK] Seq=518 Ack=1307 Win=85504 Len=0
Pandora,129,0.56167,172.30.1.1,172.30.1.250,TLSv1.3,968,Application Data
Pandora,130,0.561784,172.30.1.250,172.30.1.1,TCP,88,443  >  49954 [ACK] Seq=6228 Ack=2275 Win=2096128 Len=0
Pandora,131,0.561843,172.30.1.1,172.30.1.250,TLSv1.3,116,Application Data
Pandora,132,0.561854,172.30.1.250,172.30.1.1,TCP,88,443  >  49954 [ACK] Seq=6228 Ack=2302 Win=2096128 Len=0
Pandora,133,0.563531,172.30.1.250,172.30.1.1,TCP,1392,"443  >  59726 [PSH, ACK] Seq=1307 Ack=518 Win=2097152 Len=1306 [TCP segment of a reassembled PDU]"
Pandora,134,0.563607,172.30.1.1,172.30.1.250,TCP,88,59726  >  443 [ACK] Seq=518 Ack=2613 Win=105472 Len=0
Pandora,135,0.570188,172.30.1.250,172.30.1.1,TLSv1.3,1468,"Application Data, Application Data, Application Data"
Pandora,136,0.570468,172.30.1.1,172.30.1.250,TCP,88,59726  >  443 [ACK] Seq=518 Ack=3992 Win=125440 Len=0
Pandora,137,0.576177,172.30.1.1,172.30.1.250,TLSv1.3,152,"Change Cipher Spec, Application Data"
Pandora,138,0.57633,172.30.1.250,172.30.1.1,TCP,88,443  >  59726 [ACK] Seq=3992 Ack=582 Win=2096640 Len=0
Pandora,139,0.576982,172.30.1.1,172.30.1.250,TLSv1.3,1448,Application Data
Pandora,140,0.577185,172.30.1.250,172.30.1.1,TCP,88,443  >  59726 [ACK] Seq=3992 Ack=1942 Win=2095616 Len=0
Pandora,141,0.585671,172.30.1.250,172.30.1.1,TLSv1.3,112,Application Data
Pandora,142,0.585853,172.30.1.1,172.30.1.250,TCP,88,49952  >  443 [RST] Seq=1313 Win=0 Len=0
Pandora,143,0.585889,172.30.1.250,172.30.1.1,TCP,88,"443  >  49952 [RST, ACK] Seq=4820 Ack=1313 Win=65024 Len=0"
Pandora,144,0.591301,172.30.1.1,172.30.1.250,TCP,88,60996  >  443 [ACK] Seq=1038 Ack=6734 Win=121344 Len=0
Pandora,145,0.616441,172.30.1.250,172.30.1.1,TLSv1.3,232,Application Data
Pandora,146,0.628566,172.30.1.250,172.30.1.1,TLSv1.3,544,Application Data
Pandora,147,0.659178,172.30.1.1,172.30.1.250,TCP,88,59726  >  443 [ACK] Seq=1942 Ack=4138 Win=128512 Len=0
Pandora,148,0.670922,172.30.1.1,172.30.1.250,TCP,88,34878  >  443 [ACK] Seq=1920 Ack=4876 Win=101376 Len=0
Pandora,149,0.724761,172.30.1.250,172.30.1.1,TLSv1.3,928,Application Data
Pandora,150,0.724964,172.30.1.1,172.30.1.250,TCP,88,59726  >  443 [ACK] Seq=1942 Ack=4979 Win=131072 Len=0
Pandora,151,0.737849,172.30.1.1,172.30.1.250,DNS,108,Standard query 0xbf47 A cdn.branch.io
Pandora,152,0.835979,172.30.1.1,172.30.1.250,DNS,120,Standard query 0x0c07 A android-tuner.pandora.com
Pandora,153,0.839614,172.30.1.1,172.30.1.250,DNS,104,Standard query 0xd39d A pandora.com
Pandora,154,0.84353,172.30.1.1,172.30.1.250,DNS,108,Standard query 0x045c A www.pandora.com
Pandora,155,0.90308,172.30.1.1,172.30.1.250,DNS,136,Standard query 0xad8e A pandoramedia-mkt-prod1-t.campaign.adobe.com
Pandora,156,0.907431,172.30.1.1,172.30.1.250,DNS,108,Standard query 0xeaf1 A zc.adswizz.com
Pandora,157,1.016915,172.30.1.1,172.30.1.250,DNS,136,Standard query 0x7911 A pandora-im-config.s3.us-east-1.amazonaws.com
Pandora,158,1.069585,172.30.1.1,172.30.1.250,DNS,116,Standard query 0xa66f A pubads.g.doubleclick.net
Pandora,159,1.07955,172.30.1.1,172.30.1.250,DNS,112,Standard query 0x260d A adserver.pandora.com
Pandora,160,1.683566,172.30.1.1,172.30.1.250,DNS,132,Standard query 0x0fc5 A mediaserver-cont-dc6-2-v4v6.pandora.com
Pandora,161,2.095484,172.30.1.250,172.30.1.1,DNS,120,Standard query response 0xd39d A pandora.com A 208.85.40.158
Pandora,162,2.095924,172.30.1.250,172.30.1.1,DNS,148,Standard query response 0x045c A www.pandora.com CNAME www.gslb.pandora.com A 208.85.41.59
Pandora,163,2.096078,172.30.1.250,172.30.1.1,DNS,208,Standard query response 0xad8e A pandoramedia-mkt-prod1-t.campaign.adobe.com CNAME pandoramedia-mkt-prod1-lb.campaign.adobe.com A 52.35.86.6 A 54.191.219.73
Pandora,164,2.096256,172.30.1.250,172.30.1.1,DNS,216,Standard query response 0xeaf1 A zc.adswizz.com CNAME d3rx39c3zit24x.cloudfront.net A 13.226.34.44 A 13.226.34.46 A 13.226.34.123 A 13.226.34.36
Pandora,165,2.097598,172.30.1.1,172.30.1.250,TCP,108,38290  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=9960 SACK_PERM=1 TSval=3904655739 TSecr=0 WS=512
Pandora,166,2.098733,172.30.1.1,172.30.1.250,TCP,108,50608  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=9960 SACK_PERM=1 TSval=1215453498 TSecr=0 WS=512
Pandora,167,2.10142,172.30.1.1,172.30.1.250,TCP,108,57152  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=9960 SACK_PERM=1 TSval=3254096253 TSecr=0 WS=512
Pandora,168,2.104065,172.30.1.1,172.30.1.250,TCP,108,57158  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=9960 SACK_PERM=1 TSval=3254096253 TSecr=0 WS=512
Pandora,169,2.10594,172.30.1.1,172.30.1.250,TCP,108,57160  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=9960 SACK_PERM=1 TSval=3254096253 TSecr=0 WS=512
Pandora,170,2.108186,172.30.1.1,172.30.1.250,TCP,108,42192  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=9960 SACK_PERM=1 TSval=814609888 TSecr=0 WS=512
Pandora,171,2.109693,172.30.1.1,172.30.1.250,TCP,108,57176  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=9960 SACK_PERM=1 TSval=3254096254 TSecr=0 WS=512
Pandora,172,2.11095,172.30.1.1,172.30.1.250,TCP,108,57180  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=9960 SACK_PERM=1 TSval=3254096254 TSecr=0 WS=512
Pandora,173,2.11193,172.30.1.1,172.30.1.250,TCP,108,57192  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=9960 SACK_PERM=1 TSval=3254096254 TSecr=0 WS=512
Pandora,174,2.112883,172.30.1.1,172.30.1.250,TCP,108,57204  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=9960 SACK_PERM=1 TSval=3254096254 TSecr=0 WS=512
Pandora,175,2.113334,172.30.1.250,172.30.1.1,DNS,168,Standard query response 0x0c07 A android-tuner.pandora.com CNAME android-tuner.gslb.pandora.com A 199.116.164.236
Pandora,176,2.113941,172.30.1.250,172.30.1.1,DNS,156,Standard query response 0xa66f A pubads.g.doubleclick.net CNAME pubads46.g.doubleclick.net A 142.251.41.2
Pandora,177,2.114255,172.30.1.250,172.30.1.1,DNS,128,Standard query response 0x260d A adserver.pandora.com A 208.85.40.143
Pandora,178,2.114474,172.30.1.250,172.30.1.1,DNS,148,Standard query response 0x0fc5 A mediaserver-cont-dc6-2-v4v6.pandora.com A 208.85.46.34
Pandora,179,2.117109,172.30.1.1,172.30.1.250,TCP,108,47060  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=9960 SACK_PERM=1 TSval=1180332272 TSecr=0 WS=512
Pandora,180,2.120149,172.30.1.1,172.30.1.250,TCP,108,47068  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=9960 SACK_PERM=1 TSval=1180332273 TSecr=0 WS=512
Pandora,181,2.121473,172.30.1.1,172.30.1.250,TCP,108,53284  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=9960 SACK_PERM=1 TSval=1908672898 TSecr=0 WS=512
Pandora,182,2.123493,172.30.1.1,172.30.1.250,TCP,108,47074  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=9960 SACK_PERM=1 TSval=1180332273 TSecr=0 WS=512
Pandora,183,2.124374,172.30.1.1,172.30.1.250,TCP,108,45962  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=9960 SACK_PERM=1 TSval=3887109233 TSecr=0 WS=512
Pandora,184,2.125345,172.30.1.1,172.30.1.250,TCP,108,57880  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=9960 SACK_PERM=1 TSval=568940497 TSecr=0 WS=512
Pandora,185,2.126101,172.30.1.1,172.30.1.250,TCP,108,45976  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=9960 SACK_PERM=1 TSval=3887109233 TSecr=0 WS=512
Pandora,186,2.126939,172.30.1.1,172.30.1.250,TCP,108,57890  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=9960 SACK_PERM=1 TSval=568940497 TSecr=0 WS=512
Pandora,187,2.12775,172.30.1.1,172.30.1.250,TCP,108,45978  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=9960 SACK_PERM=1 TSval=3887109234 TSecr=0 WS=512
Pandora,188,2.128478,172.30.1.1,172.30.1.250,TCP,108,47080  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=9960 SACK_PERM=1 TSval=1180332274 TSecr=0 WS=512
Pandora,189,2.129422,172.30.1.1,172.30.1.250,TCP,108,47090  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=9960 SACK_PERM=1 TSval=1180332274 TSecr=0 WS=512
Pandora,190,2.130097,172.30.1.1,172.30.1.250,TCP,108,47102  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=9960 SACK_PERM=1 TSval=1180332275 TSecr=0 WS=512
Pandora,191,2.130789,172.30.1.1,172.30.1.250,TCP,108,47108  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=9960 SACK_PERM=1 TSval=1180332275 TSecr=0 WS=512
Pandora,192,2.131723,172.30.1.1,172.30.1.250,TCP,108,47120  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=9960 SACK_PERM=1 TSval=1180332275 TSecr=0 WS=512
Pandora,193,2.149747,172.30.1.250,172.30.1.1,DNS,288,Standard query response 0x7911 A pandora-im-config.s3.us-east-1.amazonaws.com CNAME s3-r-w.us-east-1.amazonaws.com A 52.217.166.234 A 52.216.221.18 A 52.216.145.222 A 54.231.232.18 A 52.217.106.216 A 52.216.44.10 A 52.216.114.62 A 52.217.84.152
Pandora,194,2.152829,172.30.1.1,172.30.1.250,TCP,108,57312  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=9960 SACK_PERM=1 TSval=2830659046 TSecr=0 WS=512
Pandora,195,2.173527,172.30.1.250,172.30.1.1,TCP,96,"443  >  53284 [SYN, ACK] Seq=0 Ack=1 Win=4096 Len=0 MSS=9960 WS=512"
Pandora,196,2.173651,172.30.1.1,172.30.1.250,TCP,88,53284  >  443 [ACK] Seq=1 Ack=1 Win=65536 Len=0
Pandora,197,2.173671,172.30.1.250,172.30.1.1,TCP,96,"443  >  42192 [SYN, ACK] Seq=0 Ack=1 Win=4096 Len=0 MSS=9960 WS=512"
